Price;Neighbourhood Cleansed;City;Country;Property Type;Room Type;Accommodates;Bathrooms;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating
19.0;Comillas;Madrid;Spain;House;Private room;1;1.0;;;1;0;89;100.0
45.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;20.0;1;10;38;80.0
70.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;5;30;168;92.0
35.0;Comillas;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;0;80.0
45.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;;1;10;243;94.0
27.0;Gaztambide;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;100.0
60.0;Goya;Madrid;Spain;House;Entire home/apt;2;1.0;;;1;0;316;95.0
58.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;30.0;3;0;273;92.0
40.0;Puerta del Angel;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;15.0;2;15;331;88.0
65.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;35.0;2;9;274;90.0
100.0;Alaró;Alaró;Spain;Apartment;Entire home/apt;5;1.0;;30.0;2;10;298;91.0
230.0;Capdepera;Font de Sa Cala;Spain;House;Entire home/apt;6;3.5;;;1;0;223;
35.0;Argüelles;Madrid;Spain;Apartment;Private room;2;0.0;150.0;20.0;1;5;316;94.0
65.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;2;10;211;65.0
18.0;Cortes;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;22;96.0
95.0;Reuilly;Paris;France;Apartment;Entire home/apt;4;1.5;250.0;22.0;2;15;324;94.0
17.0;Castellana;Madrid;Spain;Apartment;Private room;1;1.0;;5.0;1;0;63;80.0
22.0;Guindalera;Madrid;Spain;Apartment;Private room;1;2.0;;;1;0;340;
50.0;Aluche;Madrid;Spain;Apartment;Entire home/apt;5;2.0;300.0;25.0;1;0;95;
30.0;Goya;Madrid;Spain;House;Private room;2;1.0;100.0;10.0;1;20;310;95.0
50.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;2;0;299;94.0
19.0;Buenavista;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;6;157;100.0
91.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;6;1.0;300.0;52.0;1;11;307;89.0
57.0;Acacias;Madrid;Spain;Apartment;Entire home/apt;3;1.0;200.0;30.0;1;0;326;94.0
170.0;Palacio;Madrid;Spain;House;Entire home/apt;6;1.0;;15.0;1;0;294;
115.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;30.0;5;18;74;
75.0;Delicias;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;;4;10;251;94.0
135.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;40.0;1;0;285;93.0
20.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;2;1.0;150.0;;1;15;0;100.0
16.0;San Fermín;Madrid;Spain;Apartment;Private room;2;1.0;;;1;8;86;
9.0;Aeropuerto;Madrid;Spain;Other;Private room;3;0.0;;;1;0;91;
40.0;Delicias;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;365;
20.0;Portazgo;Madrid;Spain;House;Private room;1;1.0;;;1;10;358;93.0
16.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;85;95.0
65.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;25.0;2;15;0;
200.0;Embajadores;Madrid;Spain;Apartment;Private room;12;2.0;;;4;5;272;94.0
100.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;7;3.0;100.0;40.0;6;20;298;100.0
25.0;Cuatro Caminos;Madrid;Spain;Apartment;Private room;1;1.0;;;1;30;88;98.0
210.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;2.5;300.0;90.0;1;0;324;100.0
405.0;Ciudad Universitaria;马德里;Spain;House;Private room;2;1.0;;;1;0;365;
89.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;49.0;2;15;322;100.0
60.0;Acacias;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;10.0;2;12;212;90.0
39.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;207;94.0
43.0;Trafalgar;Madrid;Spain;Apartment;Private room;2;1.0;;;1;15;45;97.0
90.0;Ibiza;Madrid;Spain;Apartment;Entire home/apt;5;1.0;200.0;;4;10;310;87.0
85.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;40.0;2;20;0;93.0
44.0;Argüelles;Madrid;Spain;Apartment;Private room;2;1.0;;25.0;2;25;344;96.0
25.0;Cortes;Madrid;Spain;Other;Private room;2;2.0;150.0;10.0;2;0;336;91.0
29.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;0;38;
130.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;2.0;300.0;40.0;4;20;162;95.0
80.0;Goya;Madrid;Spain;Apartment;Entire home/apt;5;1.0;180.0;20.0;4;10;122;93.0
100.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;4;1.5;;;1;0;336;
240.0;Valldemossa;Valldemossa;Spain;House;Entire home/apt;14;4.0;;;12;30;224;90.0
70.0;Imperial;Madrid;Spain;Apartment;Entire home/apt;3;1.0;200.0;30.0;3;0;296;95.0
149.0;el Barri Gòtic;Barcelona;Spain;Apartment;Entire home/apt;6;1.0;200.0;50.0;2;29;309;91.0
49.0;Atocha;Madrid;Spain;Apartment;Entire home/apt;3;1.0;150.0;18.0;2;12;212;94.0
51.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;20.0;1;0;319;100.0
40.0;Almagro;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;35;76;100.0
149.0;el Camp d'en Grassot i Gràcia Nova;Barcelona;Spain;Apartment;Entire home/apt;4;2.0;;60.0;1;0;7;
60.0;Universidad;Madrid;Spain;Loft;Entire home/apt;5;1.0;;35.0;2;10;168;93.0
125.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;2.0;;30.0;1;0;246;93.0
19.0;Guindalera;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;237;80.0
47.0;Arapiles;Madrid;Spain;Apartment;Entire home/apt;1;1.0;;;1;25;196;98.0
15.0;Universidad;Madrid;Spain;Apartment;Shared room;1;1.0;;;1;0;343;77.0
69.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;50.0;2;15;337;85.0
54.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;3;1.0;110.0;30.0;2;12;221;94.0
40.0;Niño Jesús;Madrid;Spain;Condominium;Private room;1;1.0;;10.0;1;0;363;
20.0;Sol;Madrid;Spain;Bed & Breakfast;Shared room;10;0.0;;;1;20;337;92.0
60.0;Palacio;Madrid;Spain;House;Entire home/apt;2;1.0;;;1;0;243;96.0
16.0;Prosperidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;10;67;100.0
80.0;Fuente del Berro;Madrid;Spain;House;Entire home/apt;6;2.0;;15.0;4;8;78;100.0
120.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;40.0;3;15;319;94.0
43.0;Cármenes;Madrid;Spain;Loft;Private room;2;1.0;;;1;0;279;97.0
25.0;Bellas Vistas;Madrid;Spain;Serviced apartment;Private room;1;1.0;;;1;0;0;
20.0;Sol;Madrid;Spain;Apartment;Private room;1;5.0;200.0;;1;0;10;
36.0;Sol;Madrid;Spain;Apartment;Private room;1;3.0;200.0;30.0;1;0;311;
99.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;45.0;2;18;294;100.0
48.0;Puerta del Angel;Madrid;Spain;Loft;Entire home/apt;6;1.0;200.0;90.0;4;5;249;100.0
20.0;San Andrés;Madrid;Spain;Apartment;Private room;2;1.0;100.0;;1;0;68;80.0
48.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;13.0;1;0;152;89.0
90.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;25.0;1;0;207;96.0
25.0;Cortes;Madrid;Spain;Apartment;Shared room;2;1.0;;;1;0;280;78.0
95.0;Justicia;Madrid;Spain;House;Entire home/apt;6;2.0;200.0;50.0;2;15;328;100.0
15.0;Apostol Santiago;Madrid;Spain;Other;Private room;1;1.0;;;1;0;311;80.0
80.0;Universidad;Madrid;Spain;Bed & Breakfast;Private room;4;0.5;;;1;0;176;
30.0;Berruguete;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;311;100.0
49.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;200.0;20.0;2;10;285;95.0
65.0;Can Baró;Barcelona;Spain;Apartment;Entire home/apt;4;1.0;200.0;55.0;1;0;295;85.0
44.0;Sol;Madrid;Spain;Guesthouse;Private room;2;1.0;;;2;0;0;92.0
29.0;Bellas Vistas;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;;1;12;319;96.0
60.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;100.0;40.0;2;5;50;90.0
70.0;San Isidro;Madrid;Spain;Apartment;Entire home/apt;8;1.0;200.0;;2;15;284;77.0
28.0;Palos de Moguer;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;15;78;
24.0;Justicia;Madrid;Spain;Apartment;Private room;2;2.0;;10.0;1;16;307;96.0
60.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;250.0;;2;15;278;96.0
340.0;Deyá;Deià;Spain;House;Entire home/apt;6;3.0;300.0;;1;0;73;
245.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;2.5;300.0;95.0;1;0;144;96.0
51.0;Delicias;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;15.0;2;20;137;95.0
65.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;;2;10;313;89.0
50.0;Cortes;Madrid;Spain;Condominium;Entire home/apt;2;1.0;;20.0;15;15;234;100.0
70.0;Pacífico;Madrid;Spain;Apartment;Entire home/apt;6;1.0;120.0;;4;10;278;96.0
38.0;Embajadores;Madrid;Spain;Apartment;Shared room;2;1.0;;5.0;1;9;33;
72.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;120.0;30.0;1;0;98;98.0
69.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;1.0;299.0;59.0;2;19;318;97.0
59.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;300.0;30.0;1;0;274;93.0
45.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;15.0;2;10;329;82.0
120.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;60.0;2;10;304;
85.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;3;2.0;;12.0;1;0;8;100.0
57.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;50.0;1;0;322;94.0
55.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;325;83.0
109.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;25.0;1;0;305;96.0
25.0;Pacífico;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;23;100.0
90.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;
62.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;15;26;95.0
95.0;Sol;Madrid;Spain;Apartment;Entire home/apt;5;1.0;100.0;30.0;2;10;321;94.0
43.0;Universidad;Madrid;Spain;Other;Entire home/apt;2;1.0;120.0;25.0;1;0;317;100.0
37.0;Adelfas;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;140;96.0
30.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;25;126;97.0
75.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;1.0;200.0;35.0;2;5;268;90.0
22.0;Universidad;Madrid;Spain;Apartment;Private room;2;2.0;;;1;12;354;91.0
90.0;Pacífico;Madrid;Spain;Apartment;Entire home/apt;4;2.0;200.0;50.0;2;15;357;92.0
100.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;2.0;150.0;60.0;2;30;261;96.0
110.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;5;1.5;150.0;36.0;1;0;17;74.0
15.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;1;2.0;;;1;10;280;100.0
25.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;10;364;
75.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;1.5;100.0;30.0;4;30;295;94.0
70.0;Valdeacederas;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;20.0;1;0;349;88.0
65.0;Delicias;Madrid;Spain;Apartment;Private room;4;1.0;;12.0;1;0;72;90.0
67.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;125.0;25.0;2;15;101;96.0
85.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;1.0;100.0;40.0;1;0;122;78.0
147.0;Arapiles;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;60.0;1;0;3;
100.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;3;25;0;97.0
70.0;Palos de Moguer;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;40.0;1;0;169;95.0
75.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;1.5;100.0;45.0;2;25;318;95.0
55.0;Berruguete;Madrid;Spain;House;Entire home/apt;2;1.0;;;1;0;170;
50.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;85.0;20.0;1;0;57;100.0
50.0;Colina;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;6;
35.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;10.0;1;20;301;92.0
35.0;Opañel;Madrid;Spain;Apartment;Private room;1;0.0;;;1;0;365;
213.0;Santa Margalida;Can Picafort;Spain;House;Entire home/apt;8;3.0;300.0;;8;25;97;93.0
160.0;Nob Hill;San Francisco;United States;Apartment;Entire home/apt;2;1.0;300.0;85.0;1;0;95;90.0
30.0;Chopera;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;2;0;72;
89.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;40.0;2;0;65;100.0
25.0;Embajadores;Madrid;Spain;Apartment;Private room;1;2.0;100.0;10.0;1;0;337;87.0
42.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;25.0;2;0;304;81.0
35.0;Almendrales;Madrid;Spain;Apartment;Private room;1;1.5;;;1;0;365;
55.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;;1;0;106;100.0
35.0;El Viso;Madrid;Spain;Apartment;Private room;1;1.0;150.0;30.0;1;0;0;
42.0;Embajadores;Madrid;Spain;Loft;Entire home/apt;3;1.0;200.0;20.0;2;12;20;90.0
35.0;San Isidro;Madrid;Spain;Condominium;Private room;2;1.0;;;1;0;0;100.0
26.0;Estrella;Madrid;Spain;Apartment;Private room;2;1.0;;;1;7;89;
14.0;Lista;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;338;95.0
65.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;10;133;95.0
49.0;Waverley;Bondi;Australia;Apartment;Private room;2;1.0;;;1;0;0;
33.0;Canillejas;Madrid;Spain;House;Private room;2;2.0;;;1;13;347;93.0
26.0;Palma de Mallorca;Palma;Spain;House;Private room;2;1.0;;;1;10;365;87.0
73.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;20.0;1;0;119;97.0
71.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;30.0;1;0;326;97.0
55.0;Trafalgar;Madrid;Spain;Condominium;Private room;2;1.0;;;1;0;179;
69.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;15.0;1;0;347;82.0
20.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;1;1.0;100.0;;1;0;365;
80.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;150.0;40.0;2;10;55;91.0
65.0;Rejas;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;2;15;337;100.0
150.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;;1;10;312;96.0
55.0;Delicias;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;10.0;2;15;149;93.0
27.0;Universidad;Madrid;Spain;House;Private room;2;1.0;;7.0;2;15;284;83.0
55.0;Lucero;Madrid;Spain;Apartment;Entire home/apt;4;2.0;150.0;30.0;2;10;334;84.0
50.0;Palacio;Madrid;Spain;Apartment;Private room;2;1.0;;20.0;1;5;353;100.0
380.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;8;3.5;500.0;120.0;6;0;271;100.0
40.0;Castillejos;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;40.0;2;15;68;90.0
29.0;Costillares;Madrid;Spain;House;Private room;1;1.0;;;1;0;365;
30.0;Embajadores;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;363;93.0
39.0;Chopera;Madrid;Spain;Apartment;Private room;2;1.0;;;1;16;54;80.0
60.0;Palma de Mallorca;Palma;Spain;Loft;Entire home/apt;2;1.0;;20.0;1;0;329;92.0
65.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;35.0;2;15;50;95.0
35.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;106;100.0
69.0;Port Phillip;Windsor;Australia;Apartment;Private room;1;1.0;;;1;0;360;98.0
70.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;20.0;2;10;268;92.0
80.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;30.0;1;8;349;93.0
29.0;Argüelles;Madrid;Spain;House;Private room;1;0.0;;;1;0;280;
147.0;Embajadores;Madrid;Spain;Dorm;Private room;1;1.0;;;1;0;365;
34.0;Prosperidad;Madrid;Spain;Apartment;Private room;2;1.0;;;1;10;330;97.0
20.0;San Isidro;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;316;80.0
30.0;Delicias;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;;1;10;358;97.0
85.0;Stonnington;South Yarra;Australia;House;Private room;2;1.0;200.0;35.0;1;20;180;100.0
90.0;Civic Center;New York;United States;Apartment;Private room;2;1.0;;25.0;1;20;107;95.0
30.0;Palacio;Madrid;Spain;Apartment;Private room;1;2.0;200.0;30.0;1;0;322;
49.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;25.0;1;0;295;88.0
18.0;San Diego;Madrid;Spain;House;Shared room;2;1.0;;;1;10;365;93.0
80.0;Legazpi;Madrid;Spain;Apartment;Entire home/apt;6;2.0;;20.0;4;10;70;90.0
40.0;Sol;Madrid;Spain;Apartment;Private room;2;1.0;300.0;6.0;1;0;192;95.0
37.0;Bruxelles;Bruxelles;Belgium;Apartment;Private room;2;1.0;94.0;10.0;1;10;28;90.0
90.0;Hollywood;Los Angeles;United States;Apartment;Entire home/apt;2;1.0;;25.0;1;0;319;98.0
75.0;Hispanoamérica;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;49.0;2;15;335;93.0
100.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;5;1.0;100.0;;1;0;317;98.0
690.0;Luxembourg;Paris;France;Apartment;Entire home/apt;8;3.0;;50.0;1;0;336;91.0
118.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;6;2.0;250.0;40.0;4;17;307;86.0
70.0;Tower Hamlets;London;United Kingdom;House;Private room;1;1.5;;24.0;2;35;338;
75.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;30.0;2;15;50;
69.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;20.0;2;10;274;95.0
44.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;20.0;2;5;288;96.0
85.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;120.0;40.0;2;15;44;96.0
47.0;Puerta del Angel;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;120.0;2;5;338;40.0
25.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;1;1.0;;;1;0;6;84.0
100.0;Alcúdia;Alcúdia;Spain;Apartment;Entire home/apt;4;1.0;100.0;65.0;4;30;331;90.0
27.0;Lucero;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;363;
35.0;Palacio;Madrid;Spain;Apartment;Private room;2;1.0;100.0;;1;10;357;97.0
80.0;Prosperidad;Madrid;Spain;Condominium;Entire home/apt;4;1.0;100.0;20.0;1;0;0;
160.0;Sunset Park;Brooklyn;United States;Apartment;Entire home/apt;5;1.0;150.0;70.0;3;5;57;93.0
45.0;Trafalgar;Madrid;Spain;Apartment;Private room;2;1.0;;;1;10;284;94.0
115.0;Theaterbuurt-Meir;Antwerpen;Belgium;Apartment;Entire home/apt;2;1.0;500.0;30.0;1;0;260;100.0
40.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;900.0;40.0;1;0;0;
15.0;Delicias;Madrid;Spain;Apartment;Private room;1;1.0;;10.0;1;0;23;87.0
86.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;250.0;10.0;2;5;262;98.0
80.0;Lista;Madrid;Spain;Bed & Breakfast;Private room;2;2.0;;;1;0;358;
35.0;Buttes-Montmartre;Paris;France;Apartment;Private room;2;1.0;300.0;15.0;1;15;19;92.0
316.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;150.0;1;0;365;
20.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;;1;7;348;91.0
50.0;Palacio;Madrid;Spain;Apartment;Private room;4;1.0;;25.0;2;25;329;100.0
110.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;2.0;150.0;42.0;4;20;125;100.0
43.0;Sol;Madrid;Spain;Apartment;Private room;2;2.0;;;1;0;348;94.0
50.0;Castilla;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;20.0;2;8;236;94.0
20.0;Embajadores;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;87;89.0
81.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;32.0;2;11;333;83.0
80.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;1.0;100.0;30.0;4;30;158;96.0
10.0;Valdeacederas;Madrid;Spain;Apartment;Shared room;1;1.0;;;1;0;341;93.0
60.0;Delicias;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;20.0;1;0;242;90.0
30.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;25.0;1;0;0;94.0
45.0;Universidad;Madrid;Spain;Loft;Entire home/apt;3;1.0;100.0;25.0;2;15;64;96.0
48.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;13.0;1;0;322;90.0
90.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;2.0;190.0;49.0;4;10;210;97.0
65.0;Cortes;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;0;280;99.0
60.0;Concepción;Madrid;Spain;Apartment;Private room;1;0.5;;;1;20;365;
89.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;35.0;1;0;335;100.0
50.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;40.0;2;15;65;87.0
93.0;Buttes-Montmartre;Paris;France;Apartment;Entire home/apt;2;1.0;;10.0;1;0;6;100.0
90.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;30.0;1;0;265;92.0
60.0;Casco Histórico de Vallecas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;178;50.0
100.0;El Viso;Madrid;Spain;Apartment;Entire home/apt;8;2.0;100.0;30.0;4;30;336;100.0
90.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;80.0;2;15;158;94.0
12.0;Vista Alegre;Madrid;Spain;Apartment;Private room;1;1.0;100.0;10.0;1;10;202;90.0
120.0;Palomeras Bajas;Madrid;Spain;Townhouse;Entire home/apt;5;1.0;200.0;30.0;5;0;124;88.0
110.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;60.0;4;10;252;93.0
250.0;Sol;Madrid;Spain;Apartment;Entire home/apt;8;2.0;;;1;0;287;88.0
100.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;223;100.0
47.0;Chopera;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;25.0;2;15;144;83.0
65.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;;1;0;4;100.0
22.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;166;95.0
100.0;Castellana;Madrid;Spain;Apartment;Entire home/apt;5;2.5;100.0;30.0;4;20;326;90.0
50.0;Acacias;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;20.0;1;0;320;69.0
180.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;8;3.0;250.0;80.0;6;15;271;98.0
25.0;Justicia;Madrid;Spain;Apartment;Private room;2;3.0;;15.0;1;0;219;80.0
315.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;8;3.0;250.0;;1;0;189;99.0
20.0;Lucero;Madrid;Spain;Apartment;Private room;3;2.0;;10.0;1;7;356;
30.0;Sol;Madrid;Spain;Apartment;Private room;2;1.0;;20.0;1;5;38;
50.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;25.0;2;8;299;98.0
119.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;116;
89.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;40.0;2;18;94;97.0
90.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;20.0;1;35;90;97.0
38.0;Sol;Madrid;Spain;Apartment;Private room;2;1.0;94.0;23.0;4;9;99;
349.0;el Barri Gòtic;Barcelona;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;2;80.0
155.0;Lista;Madrid;Spain;Apartment;Entire home/apt;2;1.0;700.0;200.0;1;0;95;
185.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;30.0;1;0;253;
98.0;Hispanoamérica;Madrid;Spain;Apartment;Entire home/apt;4;2.0;200.0;40.0;1;0;5;
55.0;Castillejos;Madrid;Spain;Boutique hotel;Private room;2;1.0;;;1;0;362;
55.0;Chopera;Madrid;Spain;House;Entire home/apt;4;1.0;200.0;30.0;4;15;301;100.0
39.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;;1;0;0;90.0
99.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;2.0;150.0;;2;30;144;97.0
45.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;0;356;73.0
16.0;Castillejos;Madrid;Spain;Apartment;Private room;3;2.0;;;1;10;361;100.0
50.0;Vaugirard;Paris;France;Apartment;Entire home/apt;2;1.0;;20.0;1;0;0;
70.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;30.0;2;0;195;98.0
60.0;Quintana;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;;3;15;0;87.0
